,chemicalFormula,mpID,volume,volumeUnits,formationEnergy,formationEnergyUnits,bandGap,bandGapUnits,density,densityUnits,crystalSystem
2680,Co2(GeTe)3,mp-2994,677.1238096986089,$\AA^3$,-0.21785627531250018,eV/atom,0.7490000000000006,eV,7.048877334424276,g/cm$^3$,trigonal
2681,SmPS4,mp-3897,1157.7358048434724,$\AA^3$,-1.0586293178075408,eV/atom,2.2148,eV,3.5523993598475054,g/cm$^3$,tetragonal
2682,LaPS4,mp-560571,1225.7072930139357,$\AA^3$,-1.14233374343254,eV/atom,2.4274,eV,3.2312562807434975,g/cm$^3$,tetragonal
2683,Co3TeO6,mp-645717,696.5573381619481,$\AA^3$,-1.4663730417500005,eV/atom,1.0655000000000006,eV,5.727078709635679,g/cm$^3$,monoclinic
2684,PrPS4,mp-3954,1202.568807007023,$\AA^3$,-1.0730488373908738,eV/atom,2.2955,eV,3.3155458117714898,g/cm$^3$,tetragonal
2685,TbPS4,mp-4672,1122.7233077890767,$\AA^3$,-1.0427104482936513,eV/atom,2.1701999999999995,eV,3.7645292291094155,g/cm$^3$,tetragonal
2686,KUNbO6,mp-554887,1090.259049041325,$\AA^3$,-3.2417982736111117,eV/atom,1.9425999999999999,eV,5.678363779167559,g/cm$^3$,orthorhombic
2687,Sb2ClO2F11,mp-558692,1100.1000612488695,$\AA^3$,-1.8997683014537499,eV/atom,1.8464,eV,3.139366227134735,g/cm$^3$,monoclinic
2688,Tl3SiTe3,mp-568020,1004.1828393477249,$\AA^3$,-0.27323790678571414,eV/atom,1.0854,eV,6.773470214991306,g/cm$^3$,triclinic
2689,LiV3(TeO6)2,mp-565939,475.72531667338677,$\AA^3$,-2.081254498888888,eV/atom,1.8777999999999997,eV,4.237226169175947,g/cm$^3$,triclinic
2690,Tl2TeS3,mp-17172,736.9278094091541,$\AA^3$,-0.21166483744791678,eV/atom,1.2603000000000004,eV,5.701471125494403,g/cm$^3$,orthorhombic
2691,KSrNb2O6F,mp-579086,347.1496040191829,$\AA^3$,-3.1823676088636366,eV/atom,1.7925999999999997,eV,4.090013800151087,g/cm$^3$,orthorhombic
2692,K2CuS(ClO2)2,mp-560601,807.2699444180604,$\AA^3$,-1.8981947860582502,eV/atom,0.5867,eV,2.54005226624982,g/cm$^3$,orthorhombic
2693,YAg3(PS4)2,mp-561467,637.3274026367633,$\AA^3$,-0.5491172713350342,eV/atom,1.9989999999999997,eV,3.809085789184326,g/cm$^3$,monoclinic
2694,Hg(SbS2)4,mp-542596,1335.4308608046174,$\AA^3$,-0.21687621809681717,eV/atom,1.1208999999999998,eV,4.696005965647756,g/cm$^3$,monoclinic
2695,CsKPt6(S3O14)2,mp-645189,1206.7987997813173,$\AA^3$,-1.5646429998660718,eV/atom,1.0952,eV,5.456835053094413,g/cm$^3$,trigonal
2696,K2V3O8,mp-19596,448.44421726057897,$\AA^3$,-2.462057614615385,eV/atom,2.0111,eV,2.658794634771706,g/cm$^3$,tetragonal
2697,Fe3(TeO3)4,mp-566653,1063.8898179824873,$\AA^3$,-1.6506222764473686,eV/atom,1.7809,eV,5.431197652024836,g/cm$^3$,monoclinic
2698,Co5Se4(ClO6)2,mp-645708,358.6275917478612,$\AA^3$,-1.330370249604131,eV/atom,2.4701,eV,4.044091018223774,g/cm$^3$,triclinic
2699,Co5Se4(BrO6)2,mp-645682,360.5676769478734,$\AA^3$,-1.2486394947554342,eV/atom,2.4476,eV,4.431755689682916,g/cm$^3$,triclinic
2700,Na3Co2SbO6,mp-19087,137.78758578320145,$\AA^3$,-1.8243180327083344,eV/atom,1.9080000000000004,eV,4.8759176799095085,g/cm$^3$,monoclinic
2701,Sr2CoWO6,mp-19207,259.5576485373663,$\AA^3$,-2.6266437542499985,eV/atom,1.7524000000000002,eV,6.576827483795541,g/cm$^3$,monoclinic
2702,FeTe6O13,mp-565337,603.883399539222,$\AA^3$,-1.5433712220624998,eV/atom,2.3469999999999995,eV,5.661425827004323,g/cm$^3$,trigonal
2703,Ca3ScCoO6,mp-645593,260.9532293949618,$\AA^3$,-3.049415473409091,eV/atom,0.7518000000000002,eV,4.074070299703254,g/cm$^3$,trigonal
2704,La3AgSnSe7,mp-17155,654.1945839951859,$\AA^3$,-1.406118439388021,eV/atom,1.2989000000000006,eV,6.071676099367555,g/cm$^3$,hexagonal
2705,Yb11InSb9,mp-570504,1247.116952987165,$\AA^3$,-0.9792093035714285,eV/atom,0.6565000000000003,eV,8.292856448502592,g/cm$^3$,orthorhombic
2706,Sr5Cr3O12F,mp-18859,664.1023559072501,$\AA^3$,-2.779456622380952,eV/atom,1.0271,eV,4.026083743481415,g/cm$^3$,hexagonal
2707,Pd(Se4Cl)2,mp-567437,1368.0571076783056,$\AA^3$,-0.2793394618427275,eV/atom,1.3754,eV,3.9278651242925133,g/cm$^3$,orthorhombic
2708,TlBiP2S7,mp-556665,1134.3079271936058,$\AA^3$,-0.3273778542843618,eV/atom,2.2066,eV,4.097614140555589,g/cm$^3$,monoclinic
2709,TlBi(PSe3)2,mp-567864,1142.4150828151687,$\AA^3$,-0.2446085927752975,eV/atom,1.4651,eV,5.518028359252976,g/cm$^3$,monoclinic
2710,Pr10S19,mp-561375,1333.3096480422903,$\AA^3$,-1.8014821247306043,eV/atom,0.5101000000000004,eV,5.02731650576879,g/cm$^3$,tetragonal
2711,Te2Mo3Se7Br10,mp-645663,1524.9332610491342,$\AA^3$,-0.49218062955255704,eV/atom,1.4804000000000002,eV,4.126549032798627,g/cm$^3$,triclinic
2712,Nd10S19,mp-560786,1304.8989266270373,$\AA^3$,-1.8039456159375005,eV/atom,0.5009000000000006,eV,5.221635040762038,g/cm$^3$,tetragonal
2713,CsTi(PS4)2,mp-645687,1389.5271693046104,$\AA^3$,-0.711287070029762,eV/atom,1.372,eV,2.3864446243708333,g/cm$^3$,monoclinic
2714,P6Pb3Xe11F58,mp-559292,1445.1747313967026,$\AA^3$,-1.6908967598534796,eV/atom,2.3499,eV,3.853332264622371,g/cm$^3$,monoclinic
2715,Bi6PtCl10,mp-570417,4568.806262067478,$\AA^3$,-1.1478114646382351,eV/atom,1.6126000000000003,eV,5.2438659803940775,g/cm$^3$,orthorhombic
2716,AlHg2SbCl4,mp-568001,2035.4930109832833,$\AA^3$,-1.2550038276321553,eV/atom,0.8372,eV,4.514485513272202,g/cm$^3$,orthorhombic
2717,TaI5,mp-570679,2247.566311934996,$\AA^3$,-0.45872439416666744,eV/atom,1.1727,eV,4.819862439265767,g/cm$^3$,orthorhombic
2718,Sr2MnP3O11,mp-565283,898.4005282498391,$\AA^3$,-2.979706078257355,eV/atom,1.1030000000000002,eV,3.6899484314782596,g/cm$^3$,monoclinic
2719,Ag4Mo2Se3O16,mp-579107,1505.9734712862573,$\AA^3$,-1.2694813146312505,eV/atom,1.6559000000000001,eV,4.92314666483483,g/cm$^3$,orthorhombic
2720,La5C2I9,mp-571432,5175.654215750625,$\AA^3$,-1.3444939075000004,eV/atom,1.5303999999999998,eV,4.77581591407406,g/cm$^3$,orthorhombic
2721,Ag4PIO4,mp-553924,692.4997338369504,$\AA^3$,-1.206046083559523,eV/atom,0.6932,eV,6.266635375623403,g/cm$^3$,monoclinic
2722,NaCrF6,mp-646192,446.2036231710378,$\AA^3$,-2.2364726281249996,eV/atom,1.374,eV,2.8130877103781633,g/cm$^3$,orthorhombic
2723,Li2CrF6,mp-555112,197.5065229586072,$\AA^3$,-2.647105178888888,eV/atom,1.5229,eV,3.0244943034801124,g/cm$^3$,tetragonal
2724,NaNd(GaSe2)4,mp-570876,1475.8956757039387,$\AA^3$,-0.9159563490178577,eV/atom,1.5138,eV,4.850573485788736,g/cm$^3$,orthorhombic
2725,Na5Li3(TiS4)2,mp-554395,760.596068110391,$\AA^3$,-1.2978788503240746,eV/atom,2.2781,eV,2.130923222925602,g/cm$^3$,monoclinic
2726,NaLa(GaSe2)4,mp-569491,1493.025831478478,$\AA^3$,-0.9475334288392858,eV/atom,1.6428000000000003,eV,4.771179586513488,g/cm$^3$,orthorhombic
2727,La2CrO6,mp-565616,262.3232345101043,$\AA^3$,-3.046698835277778,eV/atom,2.1814,eV,5.390778183534888,g/cm$^3$,monoclinic
2728,Sm4Se3O4,mp-550117,215.08453256086193,$\AA^3$,-3.0501370164346593,eV/atom,1.2744000000000004,eV,6.9662540400450705,g/cm$^3$,orthorhombic
2729,CuSb2(XeF5)4,mp-554497,545.5311118424952,$\AA^3$,-1.4169005866666666,eV/atom,0.6939000000000002,eV,3.689826860187183,g/cm$^3$,tetragonal
2730,RbCrF5,mp-645979,466.7145505195893,$\AA^3$,-2.5550718714285714,eV/atom,1.6165,eV,3.3082499399684355,g/cm$^3$,orthorhombic
2731,RbCrF6,mp-554311,133.39105520157548,$\AA^3$,-2.3027679462500004,eV/atom,1.4163999999999999,eV,3.1302674924804545,g/cm$^3$,trigonal
2732,V2Co(PO5)2,mp-18729,353.9210811032368,$\AA^3$,-2.4974343435793647,eV/atom,1.5733000000000001,eV,3.591671271637447,g/cm$^3$,monoclinic
2733,Nb2Tl5S4Cl9,mp-555900,562.9733871609775,$\AA^3$,-1.2807623747794998,eV/atom,1.6261,eV,4.881761739082085,g/cm$^3$,orthorhombic
2734,Pr3CCl5,mp-571490,987.531265524129,$\AA^3$,-2.151320813894445,eV/atom,2.3972999999999995,eV,4.116315557401969,g/cm$^3$,monoclinic
2735,KUP3O11,mp-557505,1987.696361624788,$\AA^3$,-2.9331208313616077,eV/atom,2.3388,eV,3.649345396249385,g/cm$^3$,monoclinic
2736,Nb2TlPS10,mp-560847,709.4914688905798,$\AA^3$,-0.5947902377657316,eV/atom,1.3359,eV,3.4724045060794597,g/cm$^3$,monoclinic
2737,Tb6Cs2Te7N2,mp-655613,572.3079683461782,$\AA^3$,-1.5424775438094116,eV/atom,0.7322000000000002,eV,6.210835124584627,g/cm$^3$,monoclinic
2738,K3Nd3(PS4)4,mp-555172,1460.357649590738,$\AA^3$,-1.097140144706959,eV/atom,2.4204,eV,2.699320333917951,g/cm$^3$,monoclinic
2739,K3Nd(PS4)2,mp-542974,1541.3966028370228,$\AA^3$,-1.0725743911564625,eV/atom,2.4434,eV,2.499343565780573,g/cm$^3$,monoclinic
2740,Na3Ga3(TeO6)2,mp-556143,987.172991231636,$\AA^3$,-2.004992853875,eV/atom,1.8466,eV,4.880362594514101,g/cm$^3$,cubic
2741,Cs3Nd(PS4)2,mp-572442,1728.7054921930592,$\AA^3$,-1.0980719931207485,eV/atom,2.1845000000000003,eV,3.309832026932128,g/cm$^3$,monoclinic
2742,Sr7GeN6,mp-568436,1078.5967557196109,$\AA^3$,-0.7535542453057147,eV/atom,1.1313,eV,4.74189637703156,g/cm$^3$,orthorhombic
2743,Li2U3(PO5)4,mp-558910,425.1270774371152,$\AA^3$,-3.0983404818062388,eV/atom,2.1386000000000003,eV,4.577232527137465,g/cm$^3$,triclinic
2744,VZnSe2O7,mp-566895,655.146937807811,$\AA^3$,-1.7090391944034076,eV/atom,2.1029,eV,3.916130492294671,g/cm$^3$,monoclinic
2745,V2Ni(PO5)2,mp-566896,352.0807624351278,$\AA^3$,-2.4416388195793646,eV/atom,1.5323000000000002,eV,3.608182942964147,g/cm$^3$,monoclinic
2746,CaMn6SiO12,mp-565446,889.707436389328,$\AA^3$,-2.3989143730767912,eV/atom,0.5926999999999998,eV,4.403066416820146,g/cm$^3$,tetragonal
2747,Dy2CdSe4,mp-570959,412.5704901202631,$\AA^3$,-1.5165214384821435,eV/atom,0.5865,eV,6.063461312599288,g/cm$^3$,cubic
2748,NaCr3O8,mp-19280,169.72421590956355,$\AA^3$,-1.9218849029166662,eV/atom,1.7910000000000001,eV,3.0033490425294755,g/cm$^3$,monoclinic
2749,Er2CdS4,mp-3041,353.7800154018344,$\AA^3$,-1.6764204823214288,eV/atom,1.1467,eV,5.3995346251891,g/cm$^3$,cubic
2750,RbCr3O8,mp-31753,202.04503590022728,$\AA^3$,-1.9655577141666665,eV/atom,1.8319,eV,3.03639364526133,g/cm$^3$,monoclinic
2751,Ho2CdS4,mp-6942,357.2298708564364,$\AA^3$,-1.6738769001785718,eV/atom,1.1167000000000002,eV,5.304091685337801,g/cm$^3$,cubic
2752,Ti4Fe(PO4)6,mp-565930,913.4564675576773,$\AA^3$,-2.987088815292517,eV/atom,2.3256,eV,2.9709017741929307,g/cm$^3$,trigonal
2753,Al3Bi5Cl12,mp-646102,1289.1967708961424,$\AA^3$,-1.4609750312060008,eV/atom,1.8215999999999999,eV,3.9962327228232093,g/cm$^3$,trigonal
2754,P28Pb5I2,mp-646669,3529.6275994104994,$\AA^3$,-0.07745497269047681,eV/atom,1.1021,eV,4.059244993873153,g/cm$^3$,monoclinic
2755,DyTlSe2,mp-568062,118.04435849945077,$\AA^3$,-1.3860294517968752,eV/atom,1.2552000000000003,eV,7.382447722169577,g/cm$^3$,trigonal
2756,ErTlSe2,mp-570117,116.95891924659738,$\AA^3$,-1.376008826796875,eV/atom,1.2184,eV,7.518527153882374,g/cm$^3$,trigonal
2757,ZrCoBi,mp-31451,60.65124665476022,$\AA^3$,-0.424373195,eV/atom,0.9771999999999998,eV,9.83264132865156,g/cm$^3$,cubic
2758,HoTlSe2,mp-569178,117.40266822008704,$\AA^3$,-1.3809859217968752,eV/atom,1.2630999999999997,eV,7.4571724794916685,g/cm$^3$,trigonal
2759,TaSbRu,mp-31454,59.395592788449356,$\AA^3$,-0.3845612616666661,eV/atom,0.6669,eV,11.288529227529779,g/cm$^3$,cubic
2760,TmFeO3,mp-566279,375.3032732144638,$\AA^3$,-3.0015055100833345,eV/atom,1.1925999999999997,eV,7.241463718581575,g/cm$^3$,hexagonal
2761,K2PdBr4,mp-27138,253.12880648205433,$\AA^3$,-1.1920138142857142,eV/atom,1.2048999999999999,eV,3.3077936453525894,g/cm$^3$,tetragonal
2762,K5(AsPb)3,mp-646920,1630.0142392364396,$\AA^3$,-0.3695749954545452,eV/atom,0.8377999999999999,eV,4.245467050765078,g/cm$^3$,orthorhombic
2763,In4SnS4,mp-646878,2020.1966719298914,$\AA^3$,-0.49018805222222284,eV/atom,1.1714000000000002,eV,4.644071916125127,g/cm$^3$,cubic
2764,Cs2AgAsS4,mp-561622,514.0341042487549,$\AA^3$,-0.6463929645312501,eV/atom,1.5478,eV,3.7269887065384255,g/cm$^3$,triclinic
2765,Cs2AgSbS4,mp-510710,538.0736910989514,$\AA^3$,-0.6646676982812498,eV/atom,1.4883000000000002,eV,3.849571737051381,g/cm$^3$,triclinic
2766,FeTe2ClO5,mp-569390,1224.7104666280818,$\AA^3$,-1.564389038695556,eV/atom,2.1313,eV,4.626148409178011,g/cm$^3$,monoclinic
2767,K3Sm(AsS4)2,mp-560964,817.3821874511908,$\AA^3$,-0.9127724930357145,eV/atom,1.6795000000000002,eV,2.7385800808763134,g/cm$^3$,monoclinic
2768,K4Ba(VS4)2,mp-558121,850.8511676254177,$\AA^3$,-1.2763068155000004,eV/atom,1.5514000000000001,eV,2.5453945321816778,g/cm$^3$,orthorhombic
2769,Nd3S3N,mp-554001,651.6946353406945,$\AA^3$,-1.967531696723928,eV/atom,1.5240999999999998,eV,5.533589066098087,g/cm$^3$,orthorhombic
2770,Pr3S3N,mp-558940,663.7615471943078,$\AA^3$,-1.9489229856525003,eV/atom,1.4853999999999998,eV,5.332891771305017,g/cm$^3$,orthorhombic
2771,K3Nd(AsS4)2,mp-559059,829.3684249503992,$\AA^3$,-0.915054690892857,eV/atom,1.6896,eV,2.674502857897251,g/cm$^3$,monoclinic
2772,La3S3N,mp-555129,676.4111614926721,$\AA^3$,-2.110721863866786,eV/atom,1.3357,eV,5.17417854491887,g/cm$^3$,orthorhombic
2773,Ag2PO3F,mp-558151,406.5598984557268,$\AA^3$,-1.721809720620749,eV/atom,1.0774,eV,5.125171423687133,g/cm$^3$,monoclinic
2774,FeTe2BrO5,mp-566807,1265.7684677535824,$\AA^3$,-1.4625285255555553,eV/atom,1.8458,eV,4.942604797714137,g/cm$^3$,monoclinic
2775,ReP(Cl2O)3,mp-572794,1190.3478142868626,$\AA^3$,-1.5465760176277499,eV/atom,1.8656000000000001,eV,2.6666710220460526,g/cm$^3$,monoclinic
2776,Dy3S3N,mp-556247,589.899547209218,$\AA^3$,-2.0462443981525005,eV/atom,1.3945000000000003,eV,6.730006426981413,g/cm$^3$,orthorhombic
2777,GaRe(Cl3O)2,mp-561379,1180.2550776637033,$\AA^3$,-1.5288223444560003,eV/atom,1.9707,eV,2.817504496467779,g/cm$^3$,monoclinic
2778,Gd3S3N,mp-647096,603.5890631866743,$\AA^3$,-2.0265387481525,eV/atom,1.0476,eV,6.404048760527312,g/cm$^3$,orthorhombic
2779,RbFeO2,mp-565821,1140.0908779406375,$\AA^3$,-1.8454275025000006,eV/atom,2.1559,eV,4.038845152844293,g/cm$^3$,orthorhombic
2780,Nb3Se10Cl3,mp-571061,1869.6780863388692,$\AA^3$,-0.8261677927010931,eV/atom,1.0930000000000002,eV,4.173122176208361,g/cm$^3$,monoclinic
2781,Ag5Hg4P8Cl5,mp-568540,505.0248043752496,$\AA^3$,-0.3911460523680174,eV/atom,0.9769999999999999,eV,5.809154789835095,g/cm$^3$,monoclinic
2782,Dy5C2Br9,mp-567407,1943.0511072333156,$\AA^3$,-1.6037407371874997,eV/atom,0.8171000000000002,eV,5.3178830980311,g/cm$^3$,monoclinic
2783,Na3Fe2(AsO4)3,mp-566314,959.3633792192284,$\AA^3$,-1.9565044838750005,eV/atom,2.1856999999999998,eV,4.136218033834689,g/cm$^3$,cubic
2784,RbZr6CCl15,mp-567966,2683.1798969361885,$\AA^3$,-2.1920706025065217,eV/atom,1.1281,eV,2.9126919981931922,g/cm$^3$,orthorhombic
2785,Rb3Mo12PO40,mp-579304,1742.547661230635,$\AA^3$,-2.1628136402338436,eV/atom,2.2622,eV,3.961614760705767,g/cm$^3$,cubic
2786,TcBi3O8,mp-554435,1610.1524214390895,$\AA^3$,-1.8266800634374991,eV/atom,2.0021,eV,7.037018709430065,g/cm$^3$,cubic
2787,Bi(W2Cl5)3,mp-569822,2347.0517200998806,$\AA^3$,-1.1740554760863633,eV/atom,2.0045,eV,5.2179970447500645,g/cm$^3$,monoclinic
2788,K2Sm2As2Se9,mp-571473,3460.491322076744,$\AA^3$,-0.9988200539895843,eV/atom,1.2036,eV,4.7578714466349386,g/cm$^3$,orthorhombic
2789,Re2P2O11,mp-647218,785.9124699258905,$\AA^3$,-2.3253813786626987,eV/atom,0.597,eV,5.158427411243745,g/cm$^3$,orthorhombic
2790,CsHo3Te5,mp-18505,1386.0218142716635,$\AA^3$,-1.4121025922222223,eV/atom,1.1293999999999995,eV,6.065526913036167,g/cm$^3$,orthorhombic
2791,Eu5P3ClO12,mp-647532,620.0408005457335,$\AA^3$,-3.258824072264083,eV/atom,0.6263000000000005,eV,5.785724735165306,g/cm$^3$,hexagonal
2792,CaFe3P3O13,mp-565830,498.0439931483496,$\AA^3$,-2.5922160735267865,eV/atom,2.0749000000000004,eV,3.3909776404464593,g/cm$^3$,monoclinic
2793,CsAgSb4S7,mp-554408,1478.198262950838,$\AA^3$,-0.3946966523798079,eV/atom,1.6886999999999999,eV,4.278936592907473,g/cm$^3$,monoclinic
2794,AlSb2(TeCl2)2,mp-567743,2450.0094777922122,$\AA^3$,-1.1264682963100006,eV/atom,0.7508999999999997,eV,3.619356483922118,g/cm$^3$,triclinic
2795,Li8CoO6,mp-31531,291.34140280914863,$\AA^3$,-1.9669043484999997,eV/atom,1.0757999999999999,eV,2.3990618864870856,g/cm$^3$,hexagonal
2796,Ce(SO4)2,mp-21947,1203.4675296434068,$\AA^3$,-2.4485328978977265,eV/atom,1.0223000000000002,eV,3.667398946264659,g/cm$^3$,orthorhombic
2797,Bi2TeO6,mp-27251,250.6408176097438,$\AA^3$,-1.635313506388889,eV/atom,1.4566999999999997,eV,8.500855613282727,g/cm$^3$,orthorhombic
2798,Rb2SnO2,mp-27931,514.5730287772576,$\AA^3$,-1.6608743249999995,eV/atom,2.2294,eV,4.151815311353125,g/cm$^3$,orthorhombic
2799,Ti2PCl13,mp-27921,4075.9133701231494,$\AA^3$,-1.7028523578161607,eV/atom,2.3184,eV,1.9151089918775057,g/cm$^3$,orthorhombic
2800,SbP3C(NCl5)3,mp-647342,1319.5328872104396,$\AA^3$,-0.9882180888728574,eV/atom,2.0859,eV,2.014763232842868,g/cm$^3$,triclinic
2801,PBr7,mp-647343,1186.3266846155145,$\AA^3$,-0.2583530344494047,eV/atom,1.2227,eV,3.3050560647333507,g/cm$^3$,orthorhombic
2802,Tl6SI4,mp-27938,894.8639929019128,$\AA^3$,-0.5928767517329547,eV/atom,1.7794000000000003,eV,6.554030550368389,g/cm$^3$,tetragonal
2803,Ba2NiTeO6,mp-19011,289.9895062981545,$\AA^3$,-2.2307627722500003,eV/atom,2.3261,eV,6.378347054798414,g/cm$^3$,trigonal
2804,Ba2Tl2O5,mp-18327,692.142306798376,$\AA^3$,-1.9779473223611115,eV/atom,0.8080000000000003,eV,7.326150274733554,g/cm$^3$,orthorhombic
2805,Ge2S3I2,mp-27928,1114.1439744950005,$\AA^3$,-0.32349675995535726,eV/atom,2.2528,eV,2.9527180620942968,g/cm$^3$,trigonal
2806,KICl4,mp-647366,961.7655896106489,$\AA^3$,-1.1980902900900001,eV/atom,2.2151,eV,2.1258336191902525,g/cm$^3$,monoclinic
2807,CuI,mp-570136,336.5500783967624,$\AA^3$,-0.1565373262499996,eV/atom,1.6308000000000002,eV,5.638098546242119,g/cm$^3$,trigonal
2808,SbCl4F,mp-23412,750.4489844118392,$\AA^3$,-1.3821497150900004,eV/atom,1.3761999999999999,eV,2.5010049300233845,g/cm$^3$,tetragonal
2809,Gd(LuS2)3,mp-22563,447.8838349116409,$\AA^3$,-2.0689103029375007,eV/atom,1.0491999999999995,eV,6.484759017019468,g/cm$^3$,monoclinic
2810,Ba3(SnAs2)2,mp-17470,1231.2895343343664,$\AA^3$,-0.8188303677777774,eV/atom,0.7525,eV,5.119824454555045,g/cm$^3$,monoclinic
2811,Ca2GaFeO5,mp-648069,459.06794152571644,$\AA^3$,-2.6844855445833335,eV/atom,0.7772000000000001,eV,4.134035929149828,g/cm$^3$,orthorhombic
2812,Sn(PbO2)2,mp-22467,515.8280787186319,$\AA^3$,-1.7986202528571422,eV/atom,2.0634000000000006,eV,7.688766476520119,g/cm$^3$,tetragonal
2813,Re2N2ClF9,mp-647727,1038.3677472127279,$\AA^3$,-1.6761637803942857,eV/atom,2.0294,eV,3.8819567089217646,g/cm$^3$,orthorhombic
2814,CaUO4,mp-3960,78.08688401029774,$\AA^3$,-3.711679304999999,eV/atom,2.1516,eV,7.2749458645285205,g/cm$^3$,trigonal
2815,Cs4Ga2Se5,mp-574485,851.1758678650627,$\AA^3$,-1.0641642857244316,eV/atom,2.1170999999999998,eV,4.158752723100757,g/cm$^3$,triclinic
2816,IF7,mp-27988,264.36696554120044,$\AA^3$,-1.3065520315625,eV/atom,1.4652999999999998,eV,3.2648778674261125,g/cm$^3$,orthorhombic
2817,SrUO4,mp-36329,84.35892333332266,$\AA^3$,-3.6866774433333327,eV/atom,1.9691000000000005,eV,7.669884461780876,g/cm$^3$,trigonal
2818,ThS2,mp-1146,270.67586364685394,$\AA^3$,-1.990465490208334,eV/atom,1.0319000000000003,eV,7.267712520222405,g/cm$^3$,orthorhombic
2819,MnNiO3,mp-19331,99.74301289848312,$\AA^3$,-1.498097105217863,eV/atom,1.3822,eV,5.381676540753357,g/cm$^3$,trigonal
2820,KMnO2,mp-566638,753.5808015814599,$\AA^3$,-1.9639287343348268,eV/atom,1.886,eV,3.3326687184254977,g/cm$^3$,monoclinic
2821,K3Cu3As2,mp-14205,200.62661658151669,$\AA^3$,-0.31295198249999956,eV/atom,1.2804,eV,3.7889042047655193,g/cm$^3$,trigonal
2822,Rb2AgAu3I8,mp-570536,1135.0040402279951,$\AA^3$,-0.5453947160714286,eV/atom,0.756,eV,5.5154253300207925,g/cm$^3$,monoclinic
2823,K3Ag3As2,mp-14206,231.25054757094452,$\AA^3$,-0.36907026124999964,eV/atom,1.2540999999999998,eV,4.241941288141963,g/cm$^3$,trigonal
2824,KNb3O8,mp-27998,380.9183394408518,$\AA^3$,-3.0044759908333334,eV/atom,2.4762,eV,3.886865837336309,g/cm$^3$,orthorhombic
2825,ZrI4,mp-571235,1431.9813749334264,$\AA^3$,-0.9275500713333334,eV/atom,2.0134000000000003,eV,4.166535682676914,g/cm$^3$,monoclinic
2826,Ba(SbSe2)2,mp-4727,1739.423913684884,$\AA^3$,-0.7993533543749999,eV/atom,0.9964999999999997,eV,5.320731169224608,g/cm$^3$,monoclinic
2827,Ba4GeP4,mp-14215,2312.6363287596364,$\AA^3$,-0.9180350140145508,eV/atom,1.0182000000000002,eV,4.284292847118013,g/cm$^3$,cubic
2828,AuSeClO3,mp-560549,484.49080430778247,$\AA^3$,-0.9192507601006247,eV/atom,1.3433000000000002,eV,4.926911036994982,g/cm$^3$,triclinic
2829,Ba4SiP4,mp-14214,2266.2922976252203,$\AA^3$,-0.9709551969312168,eV/atom,1.0893000000000002,eV,4.11073868988864,g/cm$^3$,cubic
2830,Sr4GeP4,mp-14213,1989.2207379528704,$\AA^3$,-0.9629203223478839,eV/atom,1.0529000000000002,eV,3.6530476894644317,g/cm$^3$,cubic
2831,Cs3Mn3V4O16,mp-648179,454.36457244571096,$\AA^3$,-2.332791598346842,eV/atom,0.8896999999999999,eV,3.7397451570884748,g/cm$^3$,triclinic
2832,BaHgS2,mp-28007,467.98842427205415,$\AA^3$,-1.1559773914709055,eV/atom,1.1569,eV,5.706249615979261,g/cm$^3$,orthorhombic
2833,CrCl3,mp-569890,628.0847799183564,$\AA^3$,-1.5618316478616663,eV/atom,1.452,eV,2.5119679568388342,g/cm$^3$,trigonal
2834,Cs2Si8Cu2O19,mp-556177,1035.8631896680981,$\AA^3$,-2.8877386512500003,eV/atom,1.1123999999999998,eV,2.954660437717479,g/cm$^3$,monoclinic
2835,Th2S5,mp-1666,598.80442737937,$\AA^3$,-1.7388049554017866,eV/atom,1.7022000000000004,eV,6.926083473455044,g/cm$^3$,orthorhombic
2836,CsMn4Cl9,mp-567499,735.6289162826081,$\AA^3$,-1.6150957432040884,eV/atom,1.9101000000000001,eV,3.0326200511265293,g/cm$^3$,tetragonal
2837,Li2PbO3,mp-22450,133.68907876684983,$\AA^3$,-1.8052273447916665,eV/atom,1.044,eV,6.684437488715186,g/cm$^3$,monoclinic
2838,Tl2SiSe3,mp-14241,381.9503640594139,$\AA^3$,-0.48336156096354205,eV/atom,1.6797,eV,5.858134876410469,g/cm$^3$,triclinic
2839,Tl2SiS3,mp-8190,348.6028662373509,$\AA^3$,-0.5992033145312506,eV/atom,2.3594,eV,5.07824543056692,g/cm$^3$,triclinic
2840,Tl2GeSe3,mp-14242,386.2804859465506,$\AA^3$,-0.3787603467968748,eV/atom,1.1404999999999998,eV,6.175527364837154,g/cm$^3$,triclinic
2841,Th(PS3)2,mp-14249,501.2581816146979,$\AA^3$,-0.8558391906183869,eV/atom,2.4371,eV,3.2224734361619567,g/cm$^3$,tetragonal
2842,TcP4,mp-28026,635.1542306467313,$\AA^3$,-0.4161171514761911,eV/atom,0.9091000000000005,eV,4.64095611179013,g/cm$^3$,orthorhombic
2843,CsRb2PdF5,mp-8202,391.99236623426015,$\AA^3$,-2.279351322777778,eV/atom,2.2311,eV,4.2806567498368695,g/cm$^3$,tetragonal
2844,Cu2P7,mp-28034,648.9067840285726,$\AA^3$,-0.10526160907407463,eV/atom,0.8149999999999995,eV,3.5202170044696115,g/cm$^3$,monoclinic
